,logFC,AveExpr,t,P.Value,adj.P.Val,B
cg06423354,0.23890347135668,0.797643834409705,33.8623228373053,6.5431829228848e-148,2.21626197260668e-146,327.200491588864
cg24642483,0.415030047998847,0.550080445866206,33.8620487733707,6.56580965204124e-148,2.22375946889364e-146,327.197039381956
cg23501051,0.369477956389567,0.453884432879869,33.8617508140302,6.59049802490713e-148,2.23195404405936e-146,327.193286171845
cg02320474,0.386654479118704,0.37350412898913,33.860556659938,6.69037913654418e-148,2.26544088569587e-146,327.178244063677
cg21088438,0.456578962915197,0.427203671237969,33.8590978298868,6.8144559369631e-148,2.30728207142615e-146,327.159867791453
cg00446123,-0.517782444506412,0.46287085856357,-33.8589249985912,6.82930735469275e-148,2.3121375340862e-146,327.157690694384
cg12421388,0.271089976067557,0.667660771641008,33.8574247329494,6.95959378714467e-148,2.35571862629982e-146,327.138792238027
cg05908241,0.394720715293058,0.324478070623166,33.8572893511975,6.97147228112218e-148,2.35956279773382e-146,327.137086858686
cg19851291,0.240239327884743,0.218238455523806,33.8567006027246,7.02336589173998e-148,2.37694888758728e-146,327.1296704807
cg12550241,0.208207362343736,0.800645478038364,33.8563482436288,7.05460831435189e-148,2.38734382621799e-146,327.125231849083
cg21840434,0.249808609875272,0.471452794592824,33.8548033350813,7.19323959881117e-148,2.43407586283817e-146,327.105770653304
cg16834726,0.39381760350972,0.505139425039554,33.8546513105714,7.20702786803978e-148,2.43855921326518e-146,327.1038555899
cg05693982,0.21594442375338,0.314489086192435,33.8543915177385,7.23065171259546e-148,2.44636959494425e-146,327.100582956258
cg07656173,0.24862843097549,0.24065898239792,33.8543404975163,7.23530024927935e-148,2.44775931186421e-146,327.09994024918
cg01458495,-0.301921220845114,0.784765555280535,-33.8532884744021,7.33182115899735e-148,2.47930080631676e-146,327.086687748385
cg26685941,0.266842319667724,0.187322505028221,33.8527121404638,7.38524374776217e-148,2.49699274354075e-146,327.079427534125
cg18712809,0.21209325846344,0.458765778496843,33.8522504388942,7.42832148443523e-148,2.51136990256084e-146,327.073611347862
cg14944923,0.273699965476977,0.354996911418732,33.8521926030963,7.43373537717641e-148,2.51301245712014e-146,327.072882772394
cg06779253,-0.303854202248654,0.439613769575858,-33.8506073637044,7.58367353392768e-148,2.56312530174511e-146,327.052912895942
cg03724229,0.356786944004051,0.624468863443816,33.8494776604334,7.6923684250278e-148,2.59966774052069e-146,327.038681438247
cg13152690,-0.466900521845346,0.531589638575522,-33.8492525701778,7.71421111437208e-148,2.60685485199118e-146,327.035845845033
cg00017931,0.232899414181941,0.249990115531767,33.849123683408,7.7267461775511e-148,2.61089580901533e-146,327.034222181049
cg22698744,0.40166795235565,0.566046911178779,33.8487229289649,7.76585246894046e-148,2.62391400726571e-146,327.029173626685
cg13431464,0.225136741206511,0.184869725070948,33.8481701436053,7.82011939002665e-148,2.64205232853624e-146,327.022209818568
cg24157392,-0.542271200997432,0.66055990485617,-33.8463033632751,8.00620109647464e-148,2.70451672741768e-146,326.998692518031
cg10341242,0.265750144056571,0.343702406748505,33.8462184641604,8.01476842986367e-148,2.70720867517515e-146,326.997622969162
cg03720617,0.337920203777402,0.289187708082211,33.8426349056192,8.38488213930338e-148,2.8313792660454e-146,326.952477099666
cg17485681,0.282589162785654,0.653337500689532,33.8420832856187,8.44335354153689e-148,2.85091092532014e-146,326.945527651201
cg26025224,0.221052375717655,0.612972274510975,33.8401249035955,8.65425597922038e-148,2.92146838809684e-146,326.920855223505
cg09221159,-0.408633942570482,0.462179603943917,-33.8398152367276,8.68808398984343e-148,2.93266910284738e-146,326.916953891145
cg14178895,0.369513373926071,0.426741326570599,33.8396895571819,8.70185094065555e-148,2.93709702622337e-146,326.915370517076
cg07739369,0.212250702559004,0.229929421286317,33.8384311603225,8.84090508441014e-148,2.98380876335717e-146,326.899516517862
cg12856965,0.214465069682675,0.66804494694448,33.8377508854379,8.91699976395739e-148,3.00926627448483e-146,326.890945964995
cg22687766,0.370158096267883,0.485161866062557,33.837340167946,8.96325901784338e-148,3.02442645417279e-146,326.885771453004
cg21846903,0.301172465216007,0.514689422019382,33.8366343604205,9.04331595611924e-148,3.05098459048096e-146,326.876879148574
cg23631538,-0.48372192525496,0.631798694068949,-33.8356100708864,9.16077133753196e-148,3.09015020799251e-146,326.863974278893
cg00573770,0.436145674951996,0.399455035110906,33.834856137677,9.24819909747005e-148,3.11871165405651e-146,326.854475523788
cg18468842,0.292475687991323,0.461317166614845,33.8348138257157,9.25313035452048e-148,3.12014203927102e-146,326.853942436551
cg09176957,0.247487769309403,0.220724028938786,33.8328214991437,9.48832967941371e-148,3.19897408974648e-146,326.828840975115
cg03809021,0.357764895256075,0.387389165052292,33.832037523091,9.58251183747993e-148,3.23048672111117e-146,326.818963502153
cg27633342,0.330434190060399,0.369743164615155,33.8300734320338,9.82259379670904e-148,3.31068387299046e-146,326.79421726354
cg02187259,0.380571111295433,0.576372100078267,33.8299512303364,9.83772854816283e-148,3.31553802219882e-146,326.792677591399
cg21770462,0.353731974879737,0.241013014617446,33.8290951603955,9.94440962542128e-148,3.3507431994718e-146,326.781891555234
cg23728447,0.207301445717451,0.199815737036583,33.8266548447905,1.02549107055644e-147,3.45459393452814e-146,326.751144463163
cg04938381,0.215373247096968,0.408025890262681,33.8258427063282,1.03603823580098e-147,3.48986456151622e-146,326.740911686764
cg19319588,0.308710932861793,0.509899113225179,33.8241849758528,1.0579051295051e-147,3.56325727357976e-146,326.720024430633
cg10296205,0.405178220099411,0.329277052201175,33.8236161210872,1.06551475229512e-147,3.58835389817777e-146,326.712856850845
cg00432937,0.214339000095952,0.311862038767882,33.822958786242,1.07437621782843e-147,3.61792752966008e-146,326.704574382052
cg19101417,-0.216103692985308,0.728924313380302,-33.8219240730692,1.08847471902803e-147,3.66485825307626e-146,326.691536834186
cg04430911,0.422455370464833,0.493642195181208,33.8214132807735,1.09550262676451e-147,3.68824652122542e-146,326.685100733653
cg18900812,0.286294702213722,0.260291472479804,33.820785398204,1.10420380069035e-147,3.71726430233447e-146,326.677189234578
cg03957124,-0.298271521639814,0.467521202829102,-33.8181123963868,1.14202671095511e-147,3.84373585845251e-146,326.643508229752
cg14392772,-0.280631666277618,0.271128137204287,-33.8175470276373,1.15019128714667e-147,3.87092753974541e-146,326.636384246128
cg19235893,-0.381974223110139,0.701296935888681,-33.8160370822607,1.17228407100413e-147,3.94469317847709e-146,326.617357883779
cg09244707,0.214908644522817,0.68707998501808,33.8155798289417,1.17905776975343e-147,3.96689637937424e-146,326.61159613088
cg04971779,0.201004802767644,0.236810136528096,33.8151658511987,1.18522416205135e-147,3.98734647775017e-146,326.606379667202
cg00186499,0.203132781453731,0.363599106664587,33.8135323459045,1.20987249310762e-147,4.06966351292858e-146,326.585795983059
cg03548415,0.343767788934181,0.234744611463443,33.8126166355668,1.22391352934826e-147,4.11628148438423e-146,326.57425707078
cg18142353,0.206340677850696,0.229587094655078,33.8110113500983,1.24892276760927e-147,4.20008066725966e-146,326.554028594323
cg01200021,-0.426784603787933,0.564547143811145,-33.8109641636256,1.24966558586873e-147,4.20226639407704e-146,326.5534339858
cg00666746,0.218360858693588,0.365398648822931,33.8107961107846,1.25231469770678e-147,4.21086163734786e-146,326.551316308264
cg17267737,-0.397780837890793,0.682078607693466,-33.8107060419302,1.25373681600978e-147,4.21533018959703e-146,326.550181326107
cg18719665,-0.478580080874786,0.659213713863071,-33.8105275057506,1.25656054366096e-147,4.22451023674417e-146,326.547931540811
cg09098522,0.330712936616304,0.372917331783766,33.8094688022742,1.27343623180292e-147,4.28060953482858e-146,326.534590454006
cg01219924,0.332649499152329,0.543368231451574,33.8089011136498,1.28257837418061e-147,4.31102022979822e-146,326.527436770269
cg24038192,-0.28771972473954,0.405047479357906,-33.8082375128172,1.29334838760118e-147,4.34689762305241e-146,326.519074417378
cg23390619,0.341382684994913,0.46031191120753,33.8075437637516,1.30470446145436e-147,4.38473926835333e-146,326.510332107209
cg08462055,-0.315681679717385,0.330174520012171,-33.8072314032692,1.3098500548824e-147,4.40137829098929e-146,326.506395867499
cg08528970,0.203876084304324,0.304608192193243,33.8065588442962,1.32099832437709e-147,4.43817966035038e-146,326.497920521374
cg05142445,0.299017599368289,0.585595846635502,33.8052709086974,1.3426126912715e-147,4.5097931700361e-146,326.48169030007
cg21471199,0.423634640530414,0.554365800775581,33.8040256049583,1.3638480397258e-147,4.58078195470312e-146,326.465997163674
cg14224203,0.296475799754055,0.44442742375809,33.8028350392116,1.38446414394028e-147,4.6489903170418e-146,326.450993689211
cg13922021,0.270993854180816,0.221918470609052,33.8019198334496,1.4005237920216e-147,4.70222017862534e-146,326.439460201278
cg06647068,0.319329351340003,0.340862573752719,33.8008018217868,1.42039534989779e-147,4.76858453103291e-146,326.425370830628
cg23149454,-0.31143216249334,0.68003045003444,-33.7997698055587,1.43898873975762e-147,4.83064825841782e-146,326.412365083109
cg27301230,0.331063467738474,0.6234708002593,33.7997492935576,1.43936075348389e-147,4.83153862301393e-146,326.412106584296
cg22488891,-0.369977268649591,0.719753142924055,-33.7982635420576,1.46656444333586e-147,4.92175850823795e-146,326.393382560996
cg19408207,-0.387975846929987,0.648364489722839,-33.7973772112608,1.48303728443493e-147,4.97630279186027e-146,326.382212572359
cg09060789,0.325677686866469,0.440542383791113,33.7947378357684,1.53319591562781e-147,5.14346475579113e-146,326.348949385036
cg11564239,-0.391423704933187,0.480238383163231,-33.7915339519427,1.59636883627274e-147,5.35420214290666e-146,326.308570991519
cg27134944,0.301844783364862,0.420473160413646,33.7905164149115,1.6169721604772e-147,5.42250151885852e-146,326.295746816693
cg14058698,0.226653185045212,0.842558781694874,33.7895004751252,1.6378085916321e-147,5.49196924857124e-146,326.282942673779
cg06159340,0.318263282704961,0.574133802286606,33.7864420021034,1.70217231270747e-147,5.70652763338348e-146,326.244395380734
cg04286455,0.398768798106109,0.575274263676402,33.7863620878932,1.70388756377793e-147,5.71185478175904e-146,326.243388174527
cg01519094,0.204172841020487,0.172869100688667,33.7837159110284,1.76167159949777e-147,5.9042488904264e-146,326.210036493942
cg00760872,0.295555662672516,0.294172292935932,33.7834129756693,1.76841059322316e-147,5.92639566058514e-146,326.206218338008
cg21444421,0.393531630348538,0.527840843448215,33.782503770187,1.78879174170899e-147,5.99381018967234e-146,326.194758783689
cg17180284,0.258378602322313,0.418283861397232,33.7819498592971,1.80132349189057e-147,6.0349072038235e-146,326.187777295859
cg10549831,0.208050906328745,0.265938083793895,33.7810750038729,1.82129551702929e-147,6.10091523333423e-146,326.176750566524
cg07880943,-0.27274807300548,0.543673599229069,-33.7801723259676,1.84213498203733e-147,6.17026576123583e-146,326.165373084617
cg02119848,-0.310508345427669,0.659080493292861,-33.7788867887572,1.87222575298389e-147,6.27059115119417e-146,326.149169855167
cg26320006,0.273443990247874,0.440711346286026,33.7787630586389,1.87514774298667e-147,6.27991281833861e-146,326.147610321806
cg14049634,-0.203603965789643,0.667754759922077,-33.7752977506677,1.95886375430187e-147,6.5583378883021e-146,326.10393189738
cg06240690,0.230323528939852,0.182550349159723,33.7724200445988,2.03121958654852e-147,6.7975694940284e-146,326.067659024108
cg08739755,0.296301761184323,0.703817775934579,33.7701881575281,2.089173584031e-147,6.99048110941855e-146,326.039526019486
cg06352807,0.230808395295035,0.280509502159061,33.7700126152354,2.09380135627245e-147,7.00544779301589e-146,326.037313283428
cg13879776,0.293491479546265,0.367030877879506,33.7692983728421,2.11273673980115e-147,7.06775657030129e-146,326.028310124248
cg09288273,0.238877860190923,0.321780114979674,33.768841656056,2.12493454112149e-147,7.10803643304776e-146,326.022553098158
cg10877430,-0.459673190502888,0.489928805953376,-33.768113226069,2.14453513198097e-147,7.17254105610724e-146,326.013371020072
cg08533162,0.348602419870466,0.326087851610427,33.7670370658488,2.17382399181379e-147,7.26996220391844e-146,325.999805605924
cg25323057,0.250307244594381,0.222818387629231,33.7664291850944,2.19054467053665e-147,7.3253400430031e-146,325.992142986155
cg19455189,0.234716291696126,0.231052329477752,33.7640856578752,2.25622020979818e-147,7.54440619750068e-146,325.962601406174
cg26137915,-0.516188949879516,0.643738173541512,-33.7634761665692,2.27362121326918e-147,7.60203028973752e-146,325.954918313541
cg13420364,0.220198740437426,0.416676140772975,33.7619050635527,2.31909800989031e-147,7.75293964732453e-146,325.935113224992
cg25282976,0.450692824247754,0.496099415407851,33.7596031162586,2.3873785063218e-147,7.98061741648185e-146,325.906094799484
cg05251269,0.285254380535543,0.352558247869889,33.7594957823977,2.39061088101077e-147,7.99083233559374e-146,325.90474173291
cg08939481,0.212283108852182,0.356318423205431,33.7588085351719,2.41141146815523e-147,8.05976474108914e-146,325.896078166462
cg05757757,0.211632833478494,0.159844153670088,33.7583127427125,2.42652974078898e-147,8.10969612061749e-146,325.889828086558
cg00439981,0.516537984442861,0.606007221844654,33.7578439413759,2.44091219583606e-147,8.15716113259927e-146,325.883918241799
cg06749872,-0.362703029042096,0.595314989396047,-33.7570430855522,2.46567941899537e-147,8.23688755288478e-146,325.873822374155
cg10328171,0.214252558640403,0.239179131587998,33.7562852276559,2.48934841809002e-147,8.31472877462044e-146,325.864268497236
cg07778900,0.25543483474792,0.511320151481833,33.756183533067,2.49254173973028e-147,8.32478030387677e-146,325.862986488116
cg10179004,0.231290069509575,0.5947939435804,33.7557167771935,2.50725104661952e-147,8.37267147240491e-146,325.857102334646
cg18419271,0.315554790734957,0.238538424335713,33.7540270520818,2.56123103187858e-147,8.55103795798819e-146,325.835800657995
cg07852557,0.264670740001735,0.447905796423933,33.7538685517348,2.56635375838051e-147,8.56750872161541e-146,325.833802494721
cg25371036,0.213594559905682,0.673585008463293,33.7533275876784,2.5839150323279e-147,8.62549880567992e-146,325.826982715591
cg16943019,0.20206588661401,0.778158109198511,33.7512156916839,2.65363201237148e-147,8.8556111881805e-146,325.800358380679
cg04582263,-0.217023278326236,0.719001334633322,-33.7487333268419,2.73798895410506e-147,9.13308254387862e-146,325.769063062554
cg11302401,0.363579903784463,0.554493232405606,33.748455567029,2.74759329431099e-147,9.16444400140722e-146,325.765561292005
cg01791634,-0.344931914090768,0.39689494227822,-33.7482427714955,2.75497410831746e-147,9.18838493462008e-146,325.762878533468
cg21082028,0.430147422031585,0.3144598775748,33.7473068124267,2.78767410152287e-147,9.29470530771059e-146,325.751078647419
cg16589461,-0.386790733615939,0.701138699570907,-33.7467967777191,2.8056565835586e-147,9.35328424845889e-146,325.744648468567
cg13695076,0.297772976139799,0.329185712600463,33.7461529601786,2.82852172051688e-147,9.42881557513463e-146,325.736531609334
cg26781524,0.205553797801276,0.739180112427424,33.7451968434742,2.86282265403025e-147,9.54245394345035e-146,325.724477399909
cg07760161,-0.319933748083783,0.603254211956527,-33.7430748279197,2.94044481533272e-147,9.79902097688542e-146,325.697723849538
cg15200801,0.328309248176481,0.5965313109943,33.7415335275144,2.99814181374475e-147,9.98982442045991e-146,325.678291462839
